Afrika	Africa
Arnas (vardas)	Arne (name)
1971 m. Europos krepšinio čempionatas	EuroBasket 1971
Japonijos Alpės	Japanese Alps
Hermanas Vartbergietis	Hermann von Wartberge
Belgijos socialistų partija	Parti Socialiste (Belgium)
Tipas 99	Type 99
Maisto papildas	Dietary supplement
Tadžuros regionas	Tadjourah Region
Bauskės pilis	Bauska Castle
Manitobos ežeras	Lake Manitoba
Kinijos kultūra	Chinese culture
Pilotė	Side cap
Koiperoidas	Classical Kuiper belt object
Viktimologija	Victimology
Openmoko	Openmoko
Nalibokų giria	Naliboki forest
Paskutinis Kristaus gundymas	The Last Temptation of Christ (film)
Era (muzikinis projektas)	Era (musical project)
Hajadės	Hyades (mythology)
Bejušas	Beiuș
Argentinos regbio rinktinė	Argentina national rugby union team
KFC Germinal Beerschot	Beerschot AC
Consumer Electronics Show	Consumer Electronics Show
Pasekmizmas	Consequentialism
Estádio Algarve	Estádio Algarve
Tikroji ūkinė bendrija	General partnership
Argentinos Nacionalinis Kongresas	Argentine National Congress
Romos istorija	History of Rome
Stare Bogušė	Stare Bogusze
Vokingas	Woking
Chrabostuvka	Chrabostówka
Argentinos Antarktida	Argentine Antarctica
Biatlono pasaulio čempionatas	Biathlon World Championships
Lubianka	Lubyanka Building
Vladimiras Kravcovas	Vladimir Kravtsov
Dunaiska Streda	Dunajská Streda
Kongūras	Kongur Tagh
Gubernija (alaus darykla)	Gubernija
Rivera	Rivera
Pustelnikas (Palenkės Sokoluvo apskritis)	Pustelnik, Sokołów County
Samumas	Simoom
Puebla FC	Puebla F.C.
Liubomiras Miletičius	Lyubomir Miletich
Mtvara	Mtwara
Sinabangas	Sinabang
Suomijos administracinis suskirstymas	Administrative divisions of Finland
Desantas	Landing operation
Lata	Lata, Solomon Islands
Tonas (Ivatė)	Tōno, Iwate
Bonistika	Notaphily
Satyris	Satyrium (orchid)
Mostekas	Mostek, Podlaskie Voivodeship
Olderšotas	Aldershot
Senovės astronautų teorijos	Ancient astronaut hypothesis
Ausytieji ešeriai	Centrarchidae
Albanijos futbolo varžybos 2005–2006 m.	2005–06 Albanian Superliga
Rumunija vaikų Eurovizijos dainų konkurse	Romania in the Junior Eurovision Song Contest
Teleneštis	Telenești
Chopioras	Khopyor River
Velso futbolo lygos taurė	Welsh League Cup
Čičibu (Saitama)	Chichibu, Saitama
Plekšninės	Pleuronectidae
Pina	Pina River
Kanuanas	Canouan
Lizdinis parazitizmas	Brood parasite
Palestra	Palaestra
Islandijos futbolo varžybos 2000 m.	2000 Úrvalsdeild
Sporofitas	Sporophyte
Madidi nacionalinis parkas	Madidi National Park
Sąrašas:Mazovijos kunigaikščiai	Duke of Masovia
Snieglenčių sportas 2002 m. žiemos olimpinėse žaidynėse	Snowboarding at the 2002 Winter Olympics
Kailinė kandis	Tinea pellionella
Žaliasis spindulys	Green flash
Evaldas Petrauskas	Evaldas Petrauskas
Toyota Supra	Toyota Supra
Mohamedija	Mohammedia
Nyderlandai Eurovizijoje	Netherlands in the Eurovision Song Contest
Bundas	General Jewish Labour Bund in Lithuania, Poland and Russia
Aleksandras Gvanjinis	Alexander Guagnini
2003 m. FIFA konfederacijų taurė	2003 FIFA Confederations Cup
Korėjietiška virtuvė	Korean cuisine
Elgsenos ekonomika	Behavioral economics
Burundžio frontas už demokratiją	Front for Democracy in Burundi
Kotinginiai	Cotinga
Argiras	Argir
Golbolas	Goalball
Farafra	Farafra, Egypt
Divertismentas	Divertimento
Armstrong	Armstrong
Dievai tikriausiai pamišę	The Gods Must Be Crazy
TSRS futbolo taurė	Soviet Cup
Marussia Motors	Marussia Motors
Lensois Maranjenseso nacionalinis parkas	Lençóis Maranhenses National Park
UE Santa Coloma	UE Santa Coloma
Tavanana	Tawananna
San Chosė provincija	San José Province
Formulė Palmer Audi	Formula Palmer Audi
Vignankai	Wygnanki
Kurtuvėnai	Kurtuvėnai
Greifsvaldo įlanka	Bay of Greifswald
Krata	Search and seizure
Terahercinė spinduliuotė	Terahertz radiation
SV Eintracht Trier	SV Eintracht Trier 05
Dainava (baltų žemė)	Yotvingia
Badenas (vyno regionas)	Baden (wine region)
VDR futbolo varžybos 1990–1991 m.	1990–91 NOFV-Oberliga
Kuko Salų istorija	History of the Cook Islands
Peter Glotz	Peter Glotz
Prūsų žemės teisynas	General state laws for the Prussian states
Panama (kepurė)	Boonie hat
Kuba (Azerbaidžanas)	Quba
Andžejus Maksimilianas Fredro	Andrzej Maksymilian Fredro
Italijos futbolo varžybos 1955–1956 m.	1955–56 Serie A
Mazovijos Minskas	Mińsk Mazowiecki
Perenė	Perené River
Leicester Hemingway	Leicester Hemingway
Grand Theft Auto Advance	Grand Theft Auto (Game Boy Advance)
Johan Reinholdz	Johan Reinholdz
Via Ferrata	Via ferrata
Gambas	Gambas
Siorvaguro savivaldybė	Sørvágs Municipality
The Very Best of Cher	The Very Best of Cher
Rytų regionas (Marokas)	Oriental (Morocco)
EURIBOR	Euribor
Jūrų chirurgai	Acanthurus
Montekarlas	Montecarlo, Misiones
Feso–Bulmano regionas	Fès-Boulemane
Barika	Barika
Bulgarijos futbolo varžybos 1943 m.	1943 Bulgarian State Football Championship
Krakoviakas	Krakowiak
Argolidės įlanka	Argolic Gulf
Šiaurinis perlinukas	Boloria frigga
Bibimbap	Bibimbap
TSRS futbolo supertaurė	Soviet Super Cup
Solifliukcija	Solifluction
Juodaininiai	Melastomataceae
Kotelno sala	Kotelny Island
Chevrolet Avalanche	Chevrolet Avalanche
Europos standartizacijos komitetas	European Committee for Standardization
Storasnapės zylės	Parrotbill
Mažieji apuokai	Asio
Pedometras	Pedometer
Senovinės bitininkystės muziejus	Lithuanian Museum of Ancient Beekeeping
Lietuvos sveikatos mokslų universiteto Veterinarijos akademija	Lithuanian Veterinary Academy
OFC Čempionų lyga	OFC Champions League
Stokholmo rotušė	Stockholm City Hall
Loznica	Loznica
Cekulis	Caeculus
Uilos ugnikalnis	Nevado del Huila
Kurgontepa	Qurghonteppa
Domžale (krepšinio klubas)	KK Helios Suns Domžale
Malaizijos himnas	Negaraku
Karališkasis prokuroras	Instigator Regni
Nagojos pilis	Nagoya Castle
Ukrainos karinės oro pajėgos	Ukrainian Air Force
Leninas (ledlaužis)	Lenin (nuclear icebreaker)
NUTS:GR	NUTS of Greece
Serbijos apygardos	List of districts of Serbia
Čugučakas	Tacheng
Kavangai	Kavango people
Tursunzadė	Tursunzoda
Blankiosios lapalaipės	Epipedobates
Sent Deividsas	St Davids
Malta Eurovizijoje	Malta in the Eurovision Song Contest
Erongo regionas	Erongo Region
Kru	Crewe
CAC 40	CAC 40
San Visentės savivaldybė	São Vicente, Cape Verde (municipality)
Ruchna	Ruchna
Bledo ežeras	Lake Bled
Abordažas	Naval boarding
Argyrija	Argyria
Erfudas	Erfoud
Barsakelmeso draustinis	Barsa-Kelmes Nature Reserve
Barisano kalnai	Barisan Mountains
Šarvuotasis automobilis	Armored car (military)
Galaktikos centras	Galactic Center
Pietų Amerikos jūrų lokys	South American fur seal
Antinacionalizmas	Anti-nationalism
725 m. pr. m. e.	725 BC
Tuščiavidurė žemė	Hollow Earth
Adrijos chartija	Adriatic Charter
Būti Džonu Malkovičiumi	Being John Malkovich
LAN Airlines	LAN Airlines
Vengrijos vyrų krepšinio rinktinė	Hungary national basketball team
Enivetokas	Enewetak Atoll
Dylevkas	Dylewko
Urbino hercogystė	Duchy of Urbino
Rodovid	Rodovid
Šv. Roko bažnyčia	Church of Saint Roch
Trogas	U-shaped valley
Pianola (knyga)	Player Piano (novel)
Sašimio peilis	Sashimi bōchō
Vokietijos šventės	Public holidays in Germany
Klominas	Kłomino
Blagoveščenskio tiltas	Blagoveshchensky Bridge
Samara (Rusijos upė)	Samara River
Sudie, Bafana (filmas)	Goodbye Bafana
Devynjuostis šarvuotis	Nine-banded armadillo
TREVI	TREVI
Fernão do Pó	Fernão do Pó
Pūkažiotės karangės	Uraspis
Čagaso liga	Chagas disease
Brazilijos vyrų krepšinio rinktinė	Brazil national basketball team
Malajinė skraidančioji lapė	Large flying fox
Anatolinis uolinis driežas	Anatolian rock lizard
Aliejaus lašo eksperimentas	Oil drop experiment
Drakoniukinės	Weever
Bezantas	Bezant
Linija (matavimo vienetas)	Line (unit)
Alikudis	Alicudi
Prevalės	Prevalje
CACAO	CACAO
Svetimi prieš Grobuonį	Aliens vs. Predator: Requiem
Kidalis	Kidal
Bandrenis	Echinops
Stepinis švilpikas	Bobak marmot
Besnapė	Sailor cap
Kurmiai	Talpa (genus)
Dao (ginklas)	Dao (sword)
Minga Gvasu	Minga Guazú
Luperkalijos	Lupercalia
Jungfolkas	Deutsches Jungvolk
Chanabadas	Xonobod
Kaimaniniai vėžliai	Chelydridae
Arthur Seyss-Inquart	Arthur Seyss-Inquart
Dygusis minkštaodis vėžlys	Spiny softshell turtle
Wind (grupė)	Wind (band)
Finansų įstaiga	Financial institution
Kietojo kūno lazeris	Solid-state laser
Up All Night (One Direction albumas)	Up All Night (One Direction album)
Maršalo Salų tarptautinis oro uostas	Marshall Islands International Airport
Prieskydinė liauka	Parathyroid gland
Uni	Uni (mythology)
Nykštukinis kaspinuotis	Hymenolepis nana
Sabilė	Sabile
Dežniovo kyšulys	Cape Dezhnev
Bandiagaros skardis	Bandiagara Escarpment
Kino	Kino (band)
Katiliukas	Bowler hat
Tapa	Tapa, Estonia
Kumulas	Hami City
Lada Niva	Lada Niva
Atari Jaguar	Atari Jaguar
Šefa	Shefa Province
1985 m. pasaulio šachmatų čempionatas	World Chess Championship 1985
Archipelago jūra	Archipelago Sea
Denbigšyras	Denbighshire
Adatžuvės	Syngnathiformes
Florinas (Florencija)	Florin (Italian coin)
Dygliatriušis	Hystrix (porcupine)
Noel Kempff Mercado nacionalinis parkas	Noel Kempff Mercado National Park
Bolševiko sala	Bolshevik Island
Gonzalo Guerrero	Gonzalo Guerrero
Frankfurto mugė	Messe Frankfurt
Fakaofas	Fakaofo
Madhouse	Madhouse (company)
Okavango delta	Okavango Delta
Blew EP	Blew (EP)
Varpos galvutė	Glans penis
Šinšiliniai	Chinchillidae
Vampire: The Masquerade	Vampire: The Masquerade
Beile Herkulanė	Băile Herculane
D'El-Kala nacionalinis parkas	El Kala National Park
Tikrosios angys	Viperinae
Prancūzų epas	Chanson de geste
1991 m. Pasaulio lengvosios atletikos čempionatas	1991 World Championships in Athletics
Plokščiavabaliniai	Cucujoidea
Hipostazė	Hypostasis (philosophy and religion)
Mveru Vantipa	Lake Mweru Wantipa
Grand Buras	Grand-Bourg
Narynas (upė)	Naryn River
Pragaro vaikis: Auksinė armija	Hellboy II: The Golden Army
BSK Borča	FK BSK Borča
Sensualizmas	Sensualism
Tarptautinė konvencija dėl teršimo iš laivų prevencijos	MARPOL 73/78
Osakos universitetas	Osaka University
Hatjajus	Hat Yai
Namco ežeras	Namtso
Glima	Glima
Pirino nacionalinis parkas	Pirin National Park
Rido kanalas	Rideau Canal
Mauriso Bišopo oro uostas	Maurice Bishop International Airport
Paprastasis aštuonkojis	Common octopus
Singer Building	Singer Building
Šungų dinastija	Sunga Empire
Vaišešika	Vaisheshika
1995 m. Pasaulio lengvosios atletikos čempionatas	1995 World Championships in Athletics
Skydelinė blakstienutė	Scutellinia scutellata
1997 m. Pasaulio lengvosios atletikos čempionatas	1997 World Championships in Athletics
Paprastoji šaškytė	Heath fritillary
Ain Usera	Aïn Oussera
Dysna (miestas)	Dzisna
Transport Tycoon	Transport Tycoon
Jamiolki Kovalė	Jamiołki-Kowale
Argumentas iš nežinojimo	Argument from ignorance
Beiruto muchafaza	Beirut Governorate
Overpeltas	Overpelt
Hutiniai	Hutia
Palma Giovane	Palma il Giovane
Okopai (reikšmės)	Okopy
Diadema (miestas)	Diadema, São Paulo
Buick Century	Buick Century
Svetimšalis	Outlander (film)
OKS 1945 Olsztyn	Stomil Olsztyn (football)
Alkobasa	Alcobaça, Portugal
Brėjus	Bray
Damfrisas	Dumfries
Muhamedo Ali mečetė	Mosque of Muhammad Ali
Argunas (upė)	Argun River (Caucasus)
Incesticide	Incesticide
Viklou	Wicklow
Bumas II	La Boum 2
Skydblakės	Pentatomidae
Muskusinės kengūros	Musky rat-kangaroo
Mielnikas	Mielnik
Kordiljeros provincija	Cordillera Province (Bolivia)
Bridgewater Associates	Bridgewater Associates
Orangutango debiutas	Sokolsky Opening
Metropolitan Life Insurance Company Tower	Metropolitan Life Insurance Company Tower
Kenemerlandas	Kennemerland
Melvil Holo oro uostas	Melville Hall Airport
Meru	Mount Meru
Filė (miestas)	Fyli
Vest Indijos federacija	West Indies Federation
Invazija (filmas)	The Invasion (film)
Krokuvos senamiestis	Kraków Old Town
Kronglė	Krągłe, Podlaskie Voivodeship
Gyvūnų eutanazija	Animal euthanasia
744 m. pr. m. e.	744 BC
Johari langas	Johari window
Siūlapelekės vėgėlės	Phycidae
Miško Vjechas	Mixco Viejo
Pietinis satyras	Hipparchia statilinus
Kimpulung Moldoveneskas	Câmpulung Moldovenesc
Kurtia de Ardžešas	Curtea de Argeș
Kajahų valstija	Kayah State
Kalafatas	Calafat
Peristerijas	Peristeri
Matsafos oro uostas	Matsapha Airport
Dembova Klodos valsčius	Gmina Dębowa Kłoda
Tarptautinė muziejų taryba	International Council of Museums
Mikolaikos (Palenkės vaivadija)	Mikołajki, Podlaskie Voivodeship
Forerio efektas	Forer effect
Plokščiapėdystė	Flat feet
Partnerystė taikos labui	Partnership for Peace
Difrakcinė gardelė	Diffraction grating
Dragonball (filmas)	Dragonball Evolution
Atamis	Atami, Shizuoka
2011 m. Azijos krepšinio čempionatas	2011 FIBA Asia Championship
Bolnisis	Bolnisi
Glinkai (reikšmės)	Glinki
Chodžaabadas	Khodjaobad
Prancūzijos futbolo supertaurė	Trophée des Champions
Marienburgo apgultis (1410)	Siege of Marienburg (1410)
Agapanthia	Agapanthia
Gabono provincijos	Provinces of Gabon
Alkionėjas	Alcyoneus
Balmerio serija	Balmer series
Nachararas	Nakharar
Baltagauris piengrybis	Lactarius pubescens
Bardajus	Bardaï, Chad
Kininės šamažuvės	Cranoglanis
USS Dwight D. Eisenhower (CVN-69)	USS Dwight D. Eisenhower (CVN-69)
Flëur	Flëur
Orontidai	Orontid Dynasty
All Good Things (Come to an End)	All Good Things (Come to an End)
Mikrokreditas	Microcredit
Ižorai	Izhorians
The Pros And Cons Of Hitch Hiking	The Pros and Cons of Hitch Hiking
Salotinė pistija	Pistia
Bajonas	Bayon
Liublino Januvo apskritis	Janów Lubelski County
Upėtakiniai ešeriai	Micropterus
Valero sprigė	Impatiens walleriana
Tantas	Tantō
Panarėja	Panarea
Miksingo konsolė	Mixing console
Stžeševas	Strzeszewo, Podlaskie Voivodeship
Didysis nilinis ešerys	Nile perch
Kongo Demokratinės Respublikos provincijos	Provinces of the Democratic Republic of the Congo
Šaudymas iš lanko olimpinėse žaidynėse	Archery at the Summer Olympics
Penonomė	Penonomé, Coclé
Eras (Škotija)	Ayr
BK 1909	Boldklubben 1909
Ist Kilbraidas	East Kilbride
Valgomieji grybai	Edible mushroom
Arija (Persija)	Aria (satrapy)
Škotijos žemuma	Scottish Lowlands
Bukoba	Bukoba
Oskaršhamnas	Oskarshamn
Nesšė	Nässjö
Arvika	Arvika
Rodezija ir Njasalendas	Federation of Rhodesia and Nyasaland
Jostedalio ledynas	Jostedalsbreen
Genijus (mitologija)	Genius (mythology)
Krūmyninė kiaulė	Red river hog
Kalidono šernas	Calydonian Boar
Žvaigždinis vėjas	Stellar wind
PFK Spartak Plovdiv	FC Spartak Plovdiv
Bogd Chan Ulas	Bogd Khan Mountain
Rangiroa komuna	Rangiroa (commune)
Testamento vykdytojas	Executor
Aukštutinės Ogovės provincija	Haut-Ogooué Province
Livorno Basket	Basket Livorno
Chačkaras	Khachkar
Slovėnijos transportas	Transport in Slovenia
Maurakuliniai	Volvocaceae
Turkiška virtuvė	Turkish cuisine
Midas (ežeras)	Lake Mead
Siera Maestra	Sierra Maestra
Sudas	Sudd
Alaicho ulusas	Allaikhovsky District
Paprastasis skersasnukis	Common nase
Solė	Sól (sun)
Palė	Pales
Vengrijos futbolo varžybos 2001–2002 m.	2001–02 Nemzeti Bajnokság I
SIMBAD	SIMBAD
Ilgasnapiniai	Melanocharitidae
Sotheby's	Sotheby's
Nakvynės namai	Hostel
Sadhu	Sadhu
Fraser Clarke Heston	Fraser Clarke Heston
2010 m. Europos lengvosios atletikos čempionatas/10000 m vyrai	2010 European Athletics Championships – Men's 10,000 metres
Lacha (Palenkės vaivadija)	Łacha, Podlaskie Voivodeship
Aliatyvas	Allative case
Respublikinės saugumo kuopos	Compagnies Républicaines de Sécurité
ETB Schwarz-Weiß Essen	Schwarz-Weiß Essen
Versaljesas	Versalles, Buenos Aires
SS ir policijos vadas	SS and Police Leader
Grodziskas (Palenkės vaivadija)	Grodzisko, Podlaskie Voivodeship
Skriptoriumas	Scriptorium
Meta	Meta River
Aleno galagas	Bioko Allen's bushbaby
Bičių šokiai	Waggle dance
Bilo ir Melindos Geitsų fondas	Bill & Melinda Gates Foundation
Saavedra	Saavedra, Buenos Aires
Atlantas (slankstelis)	Atlas (anatomy)
Eitkūnai	Chernyshevskoye
Augalų morfologija	Plant morphology
Islandijos futbolo varžybos 1998 m.	1998 Úrvalsdeild
Keturių upių fontanas	Fontana dei Quattro Fiumi
Dodge Diplomat	Dodge Diplomat
Ruta Nacional 9	National Route 9 (Argentina)
Didžioji taukinė	Greater omentum
Mporokoso apskritis	Mporokoso District
Geltonsnapis žabiras	Yellow-billed stork
Suomijos futbolo varžybos 2009 m.	2009 Veikkausliiga
Pousatas	Pursat
FC Koeppchen Wormeldange	FC Koeppchen Wormeldange
Transilvanijos kunigaikštystė	Principality of Transylvania (1570–1711)
Pernštejno pilis	Pernštejn Castle
Italijos futbolo varžybos 1912–1913 m.	1912–13 Italian Football Championship
Rekolekcijos	Spiritual Exercises of Ignatius of Loyola
Platas	Platte River
Gisaras	Hisor
Gundiniai	Gundi
Kalinavas	Kalinowo, Sejny County
Steve Forrest	Steve Forrest (musician)
Pseudotuberkuliozė	Caseous lymphadenitis
Niuberis	Newbury, Berkshire
Švino baltasis	White lead
Gyvatėdžiai	Circaetinae
Ancerananos provincija	Antsiranana Province
Puslapiavimas	Paging
Keiji Yamada	Keiji Yamada
Albion Rovers FC	Albion Rovers F.C.
Farerų futbolo varžybos 1996 m.	1996 1. deild
Gravitacinis raudonasis poslinkis	Gravitational redshift
Poznanės vaivadija (1919–1939)	Poznań Voivodeship (1921–39)
Mars 96	Mars 96
Graikijos futbolo varžybos 1976–1977 m.	1976–77 Alpha Ethniki
Juosvasis kamaninis sfinksas	Hemaris tityus
Alobrogai	Allobroges
Sekinari Nii	Sekinari Nii
Filipinų įduba	Philippine Trench
Zagreb (krepšinio klubas)	KK Zagreb
UEFA taurė 2000–2001 m.	2000–01 UEFA Cup
Europos tarptautinės teisės žurnalas	European Journal of International Law
Doiinhanono nacionalinis parkas	Doi Inthanon National Park
Zelandijos fortas	Fort Zeelandia (Paramaribo)
Lietuvos Respublikos krašto apsaugos ministerija	Ministry of National Defence (Lithuania)
Jičynas	Jičín
Bzura	Bzura
Novogrudas (Zbuinos valsčius)	Nowogród, Gmina Zbójna
Meilės guru (filmas)	The Love Guru
Papartiniai	Dryopteridaceae
Nukunonu	Nukunonu
2011 m. pasaulio treko čempionatas	2011 UCI Track Cycling World Championships
Delecija	Deletion (genetics)
Turisas	Turisas
Numėjos Magentos oro uostas	Nouméa Magenta Airport
Briedžiukiniai	Morchellaceae
Mtarfa	Imtarfa
Segu regionas	Ségou Region
Titijas	Tityos
Jūros šuniukai	Combtooth blenny
Didysis Artezinis baseinas	Great Artesian Basin
Sodoma ir Gomora (1962 filmas)	Sodom and Gomorrah (1962 film)
Bangos vektorius	Wave vector
Unexpect	Unexpect
Lokio upės skerdynės	Bear River Massacre
Kombuča	Kombucha
Lisakovskas	Lisakovsk
Šiaurinis Andų elnias	Taruca
Up All Night	Up All Night (Razorlight album)
Istorinė viduramžių rekonstrukcija	Historical reenactment
Tuba (Senegalas)	Touba, Senegal
Geluonis	Stinger
Riddarholmo bažnyčia	Riddarholm Church
PAE Ergotelīs	Ergotelis F.C.
FC Merani Martvili	FC Merani Martvili
Talas	Talos
Fajalas	Faial Island
Antikinė graikų literatūra	Ancient Greek literature
Vizitinė kortelė	Visiting card
Luomas	Estates of the realm
LRT Klasika	LRT Klasika
Merka	Merca
Romėnų triumfas	Roman triumph
Opel Admiral	Opel Admiral
Indonezijos vyrų futbolo rinktinė	Indonesia national football team
Kartachena (Kolumbija)	Cartagena, Colombia
Juodoji Rusia	Black Ruthenia
Pankai (Choroščo valsčius)	Pańki, Gmina Choroszcz
Texas Lightning	Texas Lightning
Alopė	Alope
Džibutis olimpinėse žaidynėse	Djibouti at the Olympics
Švietenžuvės	Stomiiformes
Katovicų ekonomikos universitetas	University of Economics in Katowice
Zacky Vengeance	Zacky Vengeance
Kžna	Krzna
Laboratoriniai indai	Laboratory glassware
Bertua	Bertoua
Arikas	Arico
Keušenis	Căușeni
Čitrė	Chitré
Luna 24	Luna 24
Kukaliai	Coucal
SD Logroñés	CD Logroñés
Varingo problema	Waring's problem
Venus apdovanojimas	Venus Award
Sunė	Suni
KHTML	KHTML
Dalia Kutkaitė	Dalia Kutkaitė
Rydbergo konstanta	Rydberg constant
Dobrogoščas	Dobrogoszcz, Podlaskie Voivodeship
Vengrijos futbolo varžybos 1985–1986 m.	1985–86 Nemzeti Bajnokság I
Alkī́ Lárnaka	Alki Larnaca F.C.
Rifų sargai	Dascyllus
Oriksai	Oryx
